,item_id,user_id,sentiment_analysis,recommend,app_name,rating
6992,202170,Le-Mocha,2,True,Sleeping Dogs,5
6993,215530,Le-Mocha,0,True,The Incredible Adventures of Van Helsing,1
6994,224260,Momijio,1,True,No More Room in Hell,3
6995,301520,flame1312,2,True,Robocraft,5
6996,304930,flame1312,2,True,Unturned,5
6997,209870,flame1312,2,True,Blacklight: Retribution,5
6998,620,migrated,2,True,Portal 2,5
6999,274190,migrated,2,True,Broforce,5
7000,319630,moon910,0,True,Life is Strange - Episode 1,1
7001,570,jeffyusohansam,1,True,Dota 2,3
7002,319630,jeffyusohansam,2,True,Life is Strange - Episode 1,5
7003,250900,jeffyusohansam,0,True,The Binding of Isaac: Rebirth,1
7004,271590,jerrygetajob,2,True,Grand Theft Auto V,5
7005,237930,jerrygetajob,2,True,Transistor,5
7006,247660,jerrygetajob,2,True,Deadly Premonition: The Director's Cut,5
7007,24200,anonymoosebrony,1,False,DC Universe™ Online,2
7008,333980,anonymoosebrony,2,True,AKIBA'S TRIP: Undead ＆ Undressed,5
7009,253980,anonymoosebrony,2,False,Enclave,4
7010,301910,anonymoosebrony,2,False,Saints Row: Gat out of Hell,4
7011,319630,anonymoosebrony,2,True,Life is Strange - Episode 1,5
7012,313120,anonymoosebrony,1,False,Stranded Deep,2
7013,209370,anonymoosebrony,2,True,Analogue: A Hate Story,5
7014,50130,anonymoosebrony,2,True,Mafia II,5
7015,570,morristein,1,True,Dota 2,3
7016,105600,morristein,2,True,Terraria,5
7017,440,TheSquirrelflightgaming,2,True,Team Fortress 2,5
7018,252950,influxx,1,True,Rocket League®,3
7019,730,influxx,1,True,Counter-Strike: Global Offensive,3
7020,218620,motev,0,False,PAYDAY 2,0
7021,105600,MOwneZ,2,True,Terraria,5
7022,4000,MOwneZ,2,True,Garry's Mod,5
7023,65980,Mozness,2,False,Sid Meier's Civilization®: Beyond Earth™,4
7024,4000,Mozness,2,True,Garry's Mod,5
7025,224540,Mozness,2,False,Ace of Spades: Battle Builder,4
7026,8930,Mozness,2,True,Sid Meier's Civilization® V,5
7027,1250,Mozness,0,True,Killing Floor,1
7028,222880,Mozness,0,True,Insurgency,1
7029,200050,mozzie-killer,0,True,Naval War: Arctic Circle,1
7030,50300,mozzie-killer,2,True,Spec Ops: The Line,5
7031,1520,mozzie-killer,2,True,DEFCON,5
7032,33930,mozzie-killer,2,True,Arma 2: Operation Arrowhead,5
7033,105600,misterjr,1,True,Terraria,3
7034,236450,misterjr,1,True,PAC-MAN™ Championship Edition DX+,3
7035,22100,theoretical_xp,0,True,Mount & Blade,1
7036,55040,theoretical_xp,0,True,Atom Zombie Smasher,1
7037,218620,tanderskaife,2,False,PAYDAY 2,4
7038,248610,tanderskaife,2,True,Door Kickers,5
7039,20900,mgooisu,2,True,The Witcher: Enhanced Edition Director's Cut,5
7040,570,mgooisu,2,False,Dota 2,4
7041,20920,mgooisu,2,True,The Witcher 2: Assassins of Kings Enhanced Edition,5
7042,113200,mgooisu,0,False,The Binding of Isaac,0
7043,225080,mgooisu,2,True,Brothers - A Tale of Two Sons,5
7044,211820,Mr_Hentai,2,True,Starbound,5
7045,4920,Mr_Hentai,2,True,Natural Selection 2,5
7046,220200,Mr_ISH,1,True,Kerbal Space Program,3
7047,264710,Mr_ISH,2,True,Subnautica,5
7048,219640,ronnietran,2,False,Chivalry: Medieval Warfare,4
7049,17740,KingMadness,2,True,Empires Mod,5
7050,207080,gettingrobbed,1,False,Indie Game: The Movie,2
7051,203160,The-Moose,2,True,Tomb Raider,5
7052,293180,barrythebreadinspector,2,True,Overcast - Walden and the Werewolf,5
7053,265930,barrythebreadinspector,1,True,Goat Simulator,3
7054,108710,barrythebreadinspector,2,True,Alan Wake,5
7055,730,GreatShot,2,True,Counter-Strike: Global Offensive,5
7056,218620,snruby,2,True,PAYDAY 2,5
7057,730,snruby,2,True,Counter-Strike: Global Offensive,5
7058,252950,snruby,0,True,Rocket League®,1
7059,440,fantastic_pootis,0,True,Team Fortress 2,1
7060,304930,fantastic_pootis,0,True,Unturned,1
7061,4500,qwertybmwh1994,2,True,S.T.A.L.K.E.R.: Shadow of Chernobyl,5
7062,32800,qwertybmwh1994,2,True,Lord of the Rings: War in the North,5
7063,620,i_dont_give_a_jacks_ass,2,True,Portal 2,5
7064,570,i_dont_give_a_jacks_ass,2,True,Dota 2,5
7065,70,i_dont_give_a_jacks_ass,1,True,Half-Life,3
7066,55230,i_dont_give_a_jacks_ass,1,True,Saints Row: The Third,3
7067,50300,i_dont_give_a_jacks_ass,0,True,Spec Ops: The Line,1
7068,244810,i_dont_give_a_jacks_ass,2,True,Foul Play,5
7069,24240,bigodo,2,True,PAYDAY™ The Heist,5
7070,1250,bigodo,1,True,Killing Floor,3
7071,236430,bigodo,2,True,DARK SOULS™ II,5
7072,440,bigodo,1,True,Team Fortress 2,3
7073,1250,koongod01,1,True,Killing Floor,3
7074,252490,cc2015,2,True,Rust,5
7075,238320,cc2015,2,True,Outlast,5
7076,261640,NOTHING_BUT_STAR_WARS,2,True,Borderlands: The Pre-Sequel,5
7077,730,mresprofile,2,True,Counter-Strike: Global Offensive,5
7078,239820,MrMilitary,2,True,Game Dev Tycoon,5
7079,440,Unskillful_killer,2,True,Team Fortress 2,5
7080,730,279519365,2,True,Counter-Strike: Global Offensive,5
7081,8930,MrAH2010,2,True,Sid Meier's Civilization® V,5
7082,440,MrAle,1,True,Team Fortress 2,3
7083,105600,ItalianFoddConsumerGaming,2,True,Terraria,5
7084,49520,MrEdIsAHorse,2,True,Borderlands 2,5
7085,304930,MrEdIsAHorse,1,True,Unturned,3
7086,4000,MrGrapeGaming,1,True,Garry's Mod,3
7087,206420,MrGrapeGaming,2,True,Saints Row IV,5
7088,221100,MrGrapeGaming,2,True,DayZ,5
7089,209160,MrGrapeGaming,1,True,Call of Duty®: Ghosts,3
7090,15700,mrjosheyhalo,2,True,Oddworld: Abe's Oddysee®,5
7091,333930,MRmeohme,2,True,Dirty Bomb®,5
7092,265630,MRmeohme,0,True,Fistful of Frags,1
7093,440,MRmeohme,1,True,Team Fortress 2,3
7094,57300,MRmeohme,2,True,Amnesia: The Dark Descent,5
7095,299360,MRmeohme,2,False,Block N Load,4
7096,730,MRmeohme,0,True,Counter-Strike: Global Offensive,1
7097,113200,mrmutantduck,2,True,The Binding of Isaac,5
7098,39140,mrmutantduck,2,True,FINAL FANTASY VII,5
7099,258590,mrmutantduck,2,True,Adventure Time: Finn and Jake's Epic Quest,5
7100,550,mrmutantduck,1,True,Left 4 Dead 2,3
7101,4000,mrmutantduck,1,True,Garry's Mod,3
7102,220,MOnkeyASS12,2,True,Half-Life 2,5
7103,440,TheREDPHOENIX,2,True,Team Fortress 2,5
7104,550,TheREDPHOENIX,2,True,Left 4 Dead 2,5
7105,4000,mr_non_member,0,True,Garry's Mod,1
7106,4000,Noodles4Dayz,2,True,Garry's Mod,5
7107,236090,msoles7,2,True,Dust: An Elysian Tail,5
7108,212480,msoles7,2,True,Sonic & All-Stars Racing Transformed,5
7109,207750,msoles7,1,True,Symphony,3
7110,12900,msoles7,2,True,AudioSurf,5
7111,271590,CreepercraftNZ,2,False,Grand Theft Auto V,4
7112,252530,CreepercraftNZ,2,False,OMSI 2: Steam Edition,4
7113,261530,mtmoss,2,True,Lifeless Planet Premier Edition,5
7114,252490,mtmoss,2,True,Rust,5
7115,274900,mtmoss,2,True,Murder Miners,5
7116,286100,mtmoss,2,True,You Have to Win the Game,5
7117,265930,mtmoss,1,True,Goat Simulator,3
7118,293760,mtmoss,1,True,Automation - The Car Company Tycoon Game,3
7119,346900,Muchs,1,True,AdVenture Capitalist,3
7120,202170,MuellerJ7,2,False,Sleeping Dogs,4
7121,239030,MuellerJ7,0,True,"Papers, Please",1
7122,251870,MuellerJ7,2,True,Go! Go! Nippon! ~My First Trip to Japan~,5
7123,291480,MuellerJ7,2,False,Warface,4
7124,8930,MuellerJ7,2,True,Sid Meier's Civilization® V,5
7125,219640,mukanyawest,2,False,Chivalry: Medieval Warfare,4
7126,730,mukanyawest,2,True,Counter-Strike: Global Offensive,5
7127,113400,mukanyawest,2,True,APB Reloaded,5
7128,34900,MumboBros,0,True,Bad Rats: the Rats' Revenge,1
7129,40800,MumboBros,1,True,Super Meat Boy,3
7130,620,MumboBros,1,True,Portal 2,3
7131,249550,MumboBros,0,True,NEStalgia,1
7132,8870,Murderousbinkie,2,True,BioShock Infinite,5
7133,2300,Murix,2,True,DOOM II,5
7134,242760,Murix,0,True,The Forest,1
7135,50300,Murix,0,True,Spec Ops: The Line,1
7136,440,Murix,2,True,Team Fortress 2,5
7137,270370,Murix,2,True,Lambda Wars Beta,5
7138,213670,mutiez,2,True,South Park™: The Stick of Truth™,5
7139,730,mutiez,0,True,Counter-Strike: Global Offensive,1
7140,326160,mutatedwombat,2,True,Shroud of the Avatar: Forsaken Virtues,5
7141,217100,mutatedwombat,1,True,Dementium II HD,3
7142,258520,mutatedwombat,2,True,The Vanishing of Ethan Carter,5
7143,250620,mutatedwombat,2,True,Among the Sleep - Enhanced Edition,5
7144,297350,mutatedwombat,2,True,The Old City: Leviathan,5
7145,440,mutatedwombat,1,True,Team Fortress 2,3
7146,245550,muwthree,2,True,Free to Play,5
7147,265930,MXKiN,2,True,Goat Simulator,5
7148,331470,MXKiN,2,True,Everlasting Summer,5
7149,304930,McWelshmen,2,True,Unturned,5
7150,48700,Standin_Legolas,2,True,Mount & Blade: Warband,5
7151,34870,pandabear6921,2,True,Sniper: Ghost Warrior 2,5
7152,252490,Mysticallbullet57,2,True,Rust,5
7153,265630,Mysticallbullet57,2,True,Fistful of Frags,5
7154,1840,mythilas,2,True,Source Filmmaker,5
7155,620,mythilas,2,True,Portal 2,5
7156,207140,mini_sentries_everywhere,2,True,SpeedRunners,5
7157,730,mrsirha,2,True,Counter-Strike: Global Offensive,5
7158,252490,mrsirha,1,True,Rust,3
7159,225540,NATETHEGOD,2,True,Just Cause™ 3,5
7160,271590,NATETHEGOD,2,True,Grand Theft Auto V,5
7161,4000,Yichenzbj,2,True,Garry's Mod,5
7162,10180,Arishaz,1,True,Call of Duty®: Modern Warfare® 2,3
7163,440,Arishaz,1,True,Team Fortress 2,3
7164,230410,Arishaz,1,True,Warframe,3
7165,730,Arishaz,1,True,Counter-Strike: Global Offensive,3
7166,730,ryanirons2,2,True,Counter-Strike: Global Offensive,5
7167,105600,Ridim201,1,True,Terraria,3
7168,219150,morttos,2,True,Hotline Miami,5
7169,385770,D3ad3n3,2,True,Time Clickers,5
7170,48700,NaigHikariYami,0,True,Mount & Blade: Warband,1
7171,730,RealAdam,0,True,Counter-Strike: Global Offensive,1
7172,280,NanoPi,2,True,Half-Life: Source,5
7173,261570,NanoPi,1,True,Ori and the Blind Forest,3
7174,550,NanoPi,1,True,Left 4 Dead 2,3
7175,248310,NanoPi,2,True,Freedom Planet,5
7176,268750,NanoPi,2,True,Magicite,5
7177,259080,NanoPi,1,True,Just Cause 2: Multiplayer Mod,3
7178,237930,NanoPi,0,True,Transistor,1
7179,236090,NanoPi,2,True,Dust: An Elysian Tail,5
7180,225260,NanoPi,2,True,Brutal Legend,5
7181,29180,NanoPi,1,True,Osmos,3
7182,218230,Napalm_,1,True,PlanetSide 2,3
7183,12900,Naranjita3560,2,True,AudioSurf,5
7184,4000,Naranjita3560,2,True,Garry's Mod,5
7185,730,Naranjita3560,2,True,Counter-Strike: Global Offensive,5
7186,440,Naranjita3560,2,True,Team Fortress 2,5
7187,252490,narrth,2,True,Rust,5
7188,252950,diSEMBOWELMENTAU,1,True,Rocket League®,3
7189,346900,BleedingClear,2,True,AdVenture Capitalist,5
7190,385770,BleedingClear,2,True,Time Clickers,5
7191,363970,BleedingClear,2,True,Clicker Heroes,5
7192,259080,NationalProtocol,2,True,Just Cause 2: Multiplayer Mod,5
7193,391540,natsudrgneel,2,True,Undertale,5
7194,570,knivesmakemefast,2,True,Dota 2,5
7195,47410,Jayden2242,2,True,Stronghold Kingdoms,5
7196,730,NavisTheNoob,1,False,Counter-Strike: Global Offensive,2
7197,202170,Zewaffleman,2,True,Sleeping Dogs,5
7198,287700,Zewaffleman,1,True,METAL GEAR SOLID V: THE PHANTOM PAIN,3
7199,440,Zewaffleman,1,True,Team Fortress 2,3
7200,248310,Zewaffleman,2,False,Freedom Planet,4
7201,200710,Zewaffleman,2,True,Torchlight II,5
7202,304930,nazztic,2,True,Unturned,5
7203,263280,NedSilver,0,True,SPINTIRES™,1
7204,730,DonGusto,2,True,Counter-Strike: Global Offensive,5
7205,245550,DonGusto,2,True,Free to Play,5
7206,570,ale_xandao,1,True,Dota 2,3
7207,218620,EstGamingGG,2,True,PAYDAY 2,5
7208,218620,terencemok,1,True,PAYDAY 2,3
7209,236450,npeppers,2,True,PAC-MAN™ Championship Edition DX+,5
7210,40800,npeppers,2,True,Super Meat Boy,5
7211,250180,npeppers,2,True,METAL SLUG 3,5
7212,241600,npeppers,2,True,Rogue Legacy,5
7213,730,Nemuaus,1,True,Counter-Strike: Global Offensive,3
7214,4000,TheOneTurino,0,True,Garry's Mod,1
7215,391540,TheOneTurino,2,True,Undertale,5
7216,218230,200220006,2,True,PlanetSide 2,5
7217,252950,chloejacobsx,2,True,Rocket League®,5
7218,219150,bunnycarrots,0,True,Hotline Miami,1
7219,550,bunnycarrots,2,True,Left 4 Dead 2,5
7220,218620,bunnycarrots,0,True,PAYDAY 2,1
7221,730,thetimegoesfastxd77,2,True,Counter-Strike: Global Offensive,5
7222,248170,thetimegoesfastxd77,0,True,Clickteam Fusion 2.5,1
7223,262490,thetimegoesfastxd77,2,True,Manga Maker Comipo,5
7224,297141,thetimegoesfastxd77,1,False,ComiPo!: Business Person,2
7225,440,thetimegoesfastxd77,0,True,Team Fortress 2,1
7226,8190,rickharrisonpawnshop,2,True,Just Cause 2,5
7227,94400,rickharrisonpawnshop,2,False,Nidhogg,4
7228,243470,Newboy65,2,True,Watch_Dogs™,5
7229,227940,Newboy65,2,True,Heroes & Generals,5
7230,252490,Newboy65,2,True,Rust,5
7231,49520,Newboy65,2,True,Borderlands 2,5
7232,238460,sheshenus,2,True,BattleBlock Theater®,5
7233,550,sheshenus,0,True,Left 4 Dead 2,1
7234,334230,niceone12345,2,True,Town of Salem,5
7235,221380,noizypuppy,2,True,Age of Empires II HD,5
7236,223810,noizypuppy,1,True,Ys I & II Chronicles+,3
7237,270090,mr_pie_nice_cheese,2,True,//N.P.P.D. RUSH//- The milk of Ultraviolet,5
7238,204450,mr_pie_nice_cheese,2,True,Call of Juarez® Gunslinger,5
7239,218620,nickflig,2,False,PAYDAY 2,4
7240,304930,SECHSACHTACHT,0,True,Unturned,1
7241,49520,SECHSACHTACHT,2,True,Borderlands 2,5
7242,570,SECHSACHTACHT,2,True,Dota 2,5
7243,355180,nic2339,2,True,Codename CURE,5
7244,222880,nic2339,2,True,Insurgency,5
7245,346900,niggadave2,1,True,AdVenture Capitalist,3
7246,12100,niggadave2,2,True,Grand Theft Auto III,5
7247,570,night0fdarknes5,1,False,Dota 2,2
7248,440,ClamALone,2,True,Team Fortress 2,5
7249,218620,QuenchingAlarm1,2,True,PAYDAY 2,5
7250,221100,QuenchingAlarm1,1,True,DayZ,3
7251,391460,QuenchingAlarm1,0,False,WARMODE,0
7252,107410,QuenchingAlarm1,1,True,Arma 3,3
7253,221100,Nikavek,2,False,DayZ,4
7254,393380,Nikavek,0,True,Squad,1
7255,222880,Nikavek,0,True,Insurgency,1
7256,377160,Nikavek,0,False,Fallout 4,0
7257,25000,Nikavek,2,True,Overgrowth,5
7258,49520,ozeyeball,2,True,Borderlands 2,5
7259,204880,ozeyeball,2,True,Sins of a Solar Empire®: Rebellion,5
7260,8190,Nipsey,2,True,Just Cause 2,5
7261,95400,Nipsey,2,True,ibb & obb,5
7262,230410,Nipsey,2,True,Warframe,5
7263,286340,Nipsey,2,True,FarSky,5
7264,22380,Nipsey,2,True,Fallout: New Vegas,5
7265,570,Nirvesta,0,True,Dota 2,1
7266,1840,Nishanji,2,True,Source Filmmaker,5
7267,730,Nishanji,0,True,Counter-Strike: Global Offensive,1
7268,104900,Ka2Dx,0,True,ORION: Prelude,1
7269,570,angia93,2,True,Dota 2,5
7270,550,angia93,0,False,Left 4 Dead 2,0
7271,730,angia93,2,True,Counter-Strike: Global Offensive,5
7272,201790,angia93,2,True,Orcs Must Die! 2,5
7273,440,Deaththunderwolfx,2,True,Team Fortress 2,5
7274,730,plz2halp,0,True,Counter-Strike: Global Offensive,1
7275,630,plz2halp,0,True,Alien Swarm,1
7276,212680,plz2halp,2,True,FTL: Faster Than Light,5
7277,570,plz2halp,0,True,Dota 2,1
7278,440,plz2halp,2,True,Team Fortress 2,5
7279,247730,improm8,1,False,Nether: Resurrected,2
7280,206210,improm8,2,True,Gotham City Impostors Free to Play,5
7281,252950,improm8,1,True,Rocket League®,3
7282,236430,improm8,2,True,DARK SOULS™ II,5
7283,223710,improm8,2,True,Cry of Fear,5
7284,12220,improm8,0,True,Grand Theft Auto: Episodes from Liberty City,1
7285,202970,improm8,1,True,Call of Duty®: Black Ops II,3
7286,224260,improm8,2,False,No More Room in Hell,4
7287,217690,improm8,1,True,Anna - Extended Edition,3
7288,259080,NobleLegend,2,True,Just Cause 2: Multiplayer Mod,5
7289,301520,ustupit,2,True,Robocraft,5
7290,304930,ustupit,2,True,Unturned,5
7291,224540,ustupit,2,True,Ace of Spades: Battle Builder,5
7292,224540,xXnocommentXx,1,True,Ace of Spades: Battle Builder,3
7293,63380,xXnocommentXx,2,True,Sniper Elite V2,5
7294,209080,NocturnalPotato,2,True,Guns of Icarus Online,5
7295,330570,NocturnalPotato,0,True,Noct,1
7296,236370,NocturnalPotato,2,True,Interstellar Marines,5
7297,205100,NocturnalPotato,1,True,Dishonored,3
7298,271590,NocturnalPotato,2,False,Grand Theft Auto V,4
7299,328500,NocturnalPotato,1,True,Potatoman Seeks the Troof,3
7300,8190,NocturnalPotato,2,True,Just Cause 2,5
7301,304930,nogginess,2,True,Unturned,5
7302,355180,2910463,2,False,Codename CURE,4
7303,382490,2910463,2,False,Relic Hunters Zero,4
7304,440,2910463,2,False,Team Fortress 2,4
7305,550,2910463,0,True,Left 4 Dead 2,1
7306,204300,2910463,0,True,Awesomenauts - the 2D moba,1
7307,301520,2910463,2,False,Robocraft,4
7308,440,Shad3Gam3r,2,True,Team Fortress 2,5
7309,304930,Shad3Gam3r,0,True,Unturned,1
7310,241540,Shad3Gam3r,2,True,State of Decay,5
7311,242720,Shad3Gam3r,0,False,GunZ 2: The Second Duel,0
7312,271590,Nopeism,2,True,Grand Theft Auto V,5
7313,242760,JasonVDZ,1,True,The Forest,3
7314,270150,coonfag,0,True,RUNNING WITH RIFLES,1
7315,220240,coonfag,0,False,Far Cry 3,0
7316,231430,coonfag,1,True,Company of Heroes 2,3
7317,35450,coonfag,1,True,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,3
7318,209670,obcs,2,True,Cortex Command,5
7319,401810,SenorcThePie,2,True,Poi,5
7320,35140,SenorcThePie,2,True,Batman: Arkham Asylum Game of the Year Edition,5
7321,209000,SenorcThePie,2,False,Batman™: Arkham Origins,4
7322,287700,SenorcThePie,2,True,METAL GEAR SOLID V: THE PHANTOM PAIN,5
7323,200260,SenorcThePie,2,True,Batman: Arkham City - Game of the Year Edition,5
7324,24200,SenorcThePie,2,True,DC Universe™ Online,5
7325,244870,soggzillanator,2,True,Electronic Super Joy,5
7326,8930,pleaseendmyfuckingsufferingcyka,0,True,Sid Meier's Civilization® V,1
7327,4000,pleaseendmyfuckingsufferingcyka,2,True,Garry's Mod,5
7328,221100,notamericano,2,True,DayZ,5
7329,270550,notamericano,2,True,Yet Another Zombie Defense,5
7330,48700,notamericano,2,True,Mount & Blade: Warband,5
7331,230410,nova_prime,2,True,Warframe,5
7332,730,nova_prime,2,True,Counter-Strike: Global Offensive,5
7333,220200,nova_prime,2,True,Kerbal Space Program,5
7334,33930,nova_prime,2,True,Arma 2: Operation Arrowhead,5
7335,3830,fivewordsinfuckingneon,2,True,Psychonauts,5
7336,730,gefiltefishegg,2,True,Counter-Strike: Global Offensive,5
7337,440,gefiltefishegg,2,True,Team Fortress 2,5
7338,730,gefiltefishegg,2,True,Counter-Strike: Global Offensive,5
7339,440,gefiltefishegg,2,True,Team Fortress 2,5
7340,4000,manaff,2,True,Garry's Mod,5
7341,252950,TheWildKermit,2,True,Rocket League®,5
7342,570,TheWildKermit,2,True,Dota 2,5
7343,391680,TheWildKermit,2,True,Rocket League® - Supersonic Fury DLC Pack,5
7344,241540,Nultz,2,True,State of Decay,5
7345,259080,gourmetdeadthings,2,True,Just Cause 2: Multiplayer Mod,5
7346,209080,gourmetdeadthings,2,True,Guns of Icarus Online,5
7347,630,gourmetdeadthings,1,True,Alien Swarm,3
7348,224600,gourmetdeadthings,2,True,Defiance,5
7349,1250,gourmetdeadthings,2,True,Killing Floor,5
7350,4000,gourmetdeadthings,2,True,Garry's Mod,5
7351,252490,freshcake,2,True,Rust,5
7352,221100,freshcake,2,True,DayZ,5
7353,730,Goofen,1,True,Counter-Strike: Global Offensive,3
7354,8930,nydac98,2,True,Sid Meier's Civilization® V,5
7355,620,Osiris5622,1,True,Portal 2,3
7356,6060,iamhungryfeedme,1,True,"Star Wars: Battlefront 2 (Classic, 2005)",3
7357,245620,o0Mongoose0o,2,True,Tropico 5,5
7358,359050,oakex,1,False,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2
7359,440,Asunabubba,1,True,Team Fortress 2,3
7360,24740,spamnz,2,True,Burnout Paradise: The Ultimate Box,5
7361,265930,spamnz,2,False,Goat Simulator,4
7362,8870,spamnz,0,True,BioShock Infinite,1
7363,24740,spamnz,2,True,Burnout Paradise: The Ultimate Box,5
7364,265930,spamnz,2,False,Goat Simulator,4
7365,8870,spamnz,0,True,BioShock Infinite,1
7366,620,zeldafan57,2,True,Portal 2,5
7367,440,jtwh,0,True,Team Fortress 2,1
7368,295550,jtwh,2,True,Royal Quest,5
7369,317360,jtwh,0,True,Double Action: Boogaloo,1
7370,274900,jtwh,2,True,Murder Miners,5
7371,550,Cartrz,1,True,Left 4 Dead 2,3
7372,440,Cartrz,2,True,Team Fortress 2,5
7373,440,Flatzone2,1,True,Team Fortress 2,3
7374,222880,jcottle,2,True,Insurgency,5
7375,440,bingobrongo,2,True,Team Fortress 2,5
7376,221640,overlordofgaming,1,True,Super Hexagon,3
7377,212680,overlordofgaming,2,True,FTL: Faster Than Light,5
7378,218620,fruity_ninja,2,True,PAYDAY 2,5
7379,211820,fruity_ninja,2,True,Starbound,5
7380,55230,fruity_ninja,2,True,Saints Row: The Third,5
7381,10090,fruity_ninja,2,True,Call of Duty: World at War,5
7382,252490,linkocarinatime,2,True,Rust,5
7383,216150,HiMyNamesZed,2,True,MapleStory,5
7384,313340,Pooptimemachine,2,True,Mountain,5
7385,730,bumcraft123,1,True,Counter-Strike: Global Offensive,3
7386,570,bumcraft123,1,True,Dota 2,3
7387,730,twan-newn,1,True,Counter-Strike: Global Offensive,3
7388,440,twan-newn,2,True,Team Fortress 2,5
7389,250900,twan-newn,2,True,The Binding of Isaac: Rebirth,5
7390,400,twan-newn,2,True,Portal,5
7391,203160,Grozie,2,True,Tomb Raider,5
7392,305620,greenday990310,1,True,The Long Dark,3
7393,730,oldboss,2,True,Counter-Strike: Global Offensive,5
7394,220240,ILOVEWEINERS,1,True,Far Cry 3,3
7395,200510,randomaddressfornow,2,True,XCOM: Enemy Unknown,5
7396,206420,randomaddressfornow,2,True,Saints Row IV,5
7397,104900,randomaddressfornow,0,False,ORION: Prelude,0
7398,206190,randomaddressfornow,0,True,Gunpoint,1
7399,317400,Omega9001,2,True,Portal Stories: Mel,5
7400,40800,Omega9001,0,True,Super Meat Boy,1
7401,9350,gamerbegamin,2,True,Supreme Commander,5
7402,107100,omegavondoom,1,True,Bastion,3
7403,36000,omegavondoom,2,True,Foreign Legion: Buckets of Blood,5
7404,42910,omegavondoom,2,True,Magicka,5
7405,105600,ParalysedChook,2,True,Terraria,5
7406,219150,ParalysedChook,0,True,Hotline Miami,1
7407,730,Onlyme88,2,True,Counter-Strike: Global Offensive,5
7408,265550,Onlyme88,2,True,Dead Rising 3 Apocalypse Edition,5
7409,271590,Onlyme88,1,True,Grand Theft Auto V,3
7410,250320,OnyxHavok,2,True,The Wolf Among Us,5
7411,440,OnyxHavok,2,True,Team Fortress 2,5
7412,221100,kerserisasickcunt,2,True,DayZ,5
7413,730,ooovegitaooo,2,True,Counter-Strike: Global Offensive,5
7414,344760,phantom02k,2,True,Reign Of Kings,5
7415,225540,OrackBobama,2,False,Just Cause™ 3,4
7416,287700,kekles,2,True,METAL GEAR SOLID V: THE PHANTOM PAIN,5
7417,24980,orbwalker,2,True,Mass Effect 2,5
7418,49520,orbwalker,2,True,Borderlands 2,5
7419,205100,orbwalker,2,True,Dishonored,5
7420,48190,orbwalker,2,True,Assassin’s Creed® Brotherhood,5
7421,332310,Orifromtheforest,2,True,LEGO® Worlds,5
7422,214420,Orifromtheforest,2,True,Gear Up,5
7423,359800,Orifromtheforest,2,True,Copa Petrobras de Marcas,5
7424,346900,Orifromtheforest,2,True,AdVenture Capitalist,5
7425,4000,Orifromtheforest,2,True,Garry's Mod,5
7426,440,Orifromtheforest,2,True,Team Fortress 2,5
7427,262410,Orifromtheforest,2,True,World of Guns: Gun Disassembly,5
7428,264200,isoduo,1,True,One Finger Death Punch,3
7429,294160,isoduo,1,True,Galcon 2: Galactic Conquest,3
7430,230410,isoduo,1,True,Warframe,3
7431,208090,isoduo,1,True,Loadout,3
7432,236430,orphoftheabyss,2,True,DARK SOULS™ II,5
7433,570,Orphaned,2,True,Dota 2,5
7434,318430,Orphaned,2,True,Squishy the Suicidal Pig,5
7435,377160,Orphaned,2,True,Fallout 4,5
7436,304930,ComputerTheGamer,2,True,Unturned,5
7437,271590,ComputerTheGamer,1,True,Grand Theft Auto V,3
7438,218620,ComputerTheGamer,1,False,PAYDAY 2,2
7439,440,ComputerTheGamer,2,True,Team Fortress 2,5
7440,304930,robsonrrs,1,True,Unturned,3
7441,91700,robsonrrs,2,True,E.Y.E: Divine Cybermancy,5
7442,208090,robsonrrs,1,True,Loadout,3
7443,8870,frozout,2,True,BioShock Infinite,5
7444,34900,frozout,2,False,Bad Rats: the Rats' Revenge,4
7445,224540,frozout,2,True,Ace of Spades: Battle Builder,5
7446,209000,frozout,2,False,Batman™: Arkham Origins,4
7447,252490,frozout,2,True,Rust,5
7448,213850,frozout,2,True,Magic 2014 — Duels of the Planeswalkers,5
7449,730,frozout,2,True,Counter-Strike: Global Offensive,5
7450,49520,frozout,2,True,Borderlands 2,5
7451,221640,frozout,2,True,Super Hexagon,5
7452,105600,frozout,2,True,Terraria,5
7453,208200,cbxkapil,2,True,Doom 3: BFG Edition,5
7454,8850,cbxkapil,2,False,BioShock® 2,4
7455,219640,UAMOOSE,1,True,Chivalry: Medieval Warfare,3
7456,45760,creative_url,2,True,Ultra Street Fighter® IV,5
7457,252490,protatoSTALKER,1,True,Rust,3
7458,55230,Fox_Hanyou_Mikoto,0,True,Saints Row: The Third,1
7459,209370,Fox_Hanyou_Mikoto,2,True,Analogue: A Hate Story,5
7460,235460,Fox_Hanyou_Mikoto,0,True,METAL GEAR RISING: REVENGEANCE,1
7461,221380,Fox_Hanyou_Mikoto,0,True,Age of Empires II HD,1
7462,440,avigniate,2,True,Team Fortress 2,5
7463,239140,SvnK7,2,True,Dying Light,5
7464,63380,SvnK7,2,True,Sniper Elite V2,5
7465,9480,PadukSteam,2,True,Saints Row 2,5
7466,218680,PadukSteam,2,True,Scribblenauts Unlimited,5
7467,440,SniperMortal,1,True,Team Fortress 2,3
